score_id,pilot_id,corpus_id,content_type,risk_level,tool_anon,dimension,human_severity,human_notes,ai_severity,ai_notes,correction_note,status
S170,PILOT-015,UI-002,UI文本,Low,A,Accuracy,Neutral,"原文核心命题完整：请用户等待加载。""请稍候""准确对应""Please wait""。省略号格式属于标点规范问题，不涉及命题。
三问路径：Q1，读者无需停顿 → 定级 Neutral。
维度备注：省略号格式归入Locale维度。",Neutral,"原文命题清单：①请求用户等待（系统处理中状态提示）。译文表现判定：""请稍候……""准确对应原文""Please wait…""的语义与语用功能，完整传达等待指令，无遗漏、增添或扭曲。增译类型标注：不涉及。三问路径：Q1 典型读者阅读流畅，无需停顿辨析，直接定级 Neutral。维度交叉备注：不涉及术语误译或风格偏移。结论：Neutral。",,ok
S171,PILOT-015,UI-002,UI文本,Low,A,Locale Conventions,Neutral,“请稍候……”采用双省略号（U+2026×2）即六点形式，符合GB/T 15834-2011《标点符号用法》对中文省略号的规定（依据：国家标准全文公开系统 openstd.samr.gov.cn 检索信息及权威解读转述）。三问路径：Q1判定，读者无需停顿、无感知异样，直接定级Neutral。结论：Neutral，无Locale问题。,Neutral,格式元素核查：译文“请稍候……”使用中文标准六点省略号（占两个汉字字位），符合 GB/T 15834-2011《标点符号用法》对中文省略号的规范要求。原文英文三点省略号已正确本地化为中文格式，未发现数字、货币、日期或度量单位等其他敏感格式元素。三问路径：Q1 判定，读者阅读流畅，完全无需停顿且无感知异样；Q2 不适用。结论：Neutral，所有格式元素均符合目标地区惯例。,,ok
S172,PILOT-015,UI-002,UI文本,Low,A,Audience Appropriateness,Neutral,请稍候是中文UI与服务场景中Please wait的标准表达，如银行排队、软件加载、餐厅等位等场景通用，受众完全适应。三问路径：Q1判定，读者无需停顿、无感知异样，直接定级Neutral。结论：Neutral，无Audience问题。,Neutral,"适配性核查：译文""请稍候……""为中文UI加载、等待状态下的标准提示语，符合中文互联网产品通用规范。语域匹配度完全契合系统反馈场景，语气礼貌且正式度适中，无文化隐喻或敏感内容风险。三问路径：Q1判定，目标受众阅读该文本时无需停顿，理解即时完成，无任何感知异样。结论：Neutral，表达自然恰当，完全适配目标受众与使用场景。",,ok
S173,PILOT-015,UI-002,UI文本,Low,B,Terminology,Neutral,术语核查：本条为界面状态提示语。Please wait为通用界面状态提示，非专有术语或品牌名；译为请稍候，为标准界面译法。替换测试：用户能理解等待状态，无理解障碍。三问路径：Q1判定，读者读过去无需停顿、无感知异样，直接定级Neutral。结论：Neutral，无术语问题。类型标注：无术语问题。,Neutral,"术语核查：原文 Please wait 为通用 UI 交互提示语，非专有名词或行业术语。译文""请稍候""是中文软件界面中对应加载/等待状态的标准惯用译法，符合本地化惯例。一致性检查：单条译文内无重复术语，不存在一致性问题。语义边界：译法准确传达等待指令，未缩小或扩大含义。三问路径：Q1 判定为无需停顿，用户阅读流畅无感知异样，直接定级 Neutral。结论：术语译法准确且符合惯例，无术语问题。类型标注：无术语问题。",,ok
S174,PILOT-015,UI-002,UI文本,Low,B,Accuracy,Neutral,"原文核心命题完整：请用户等待加载。""请稍候""准确对应""Please wait""。省略号格式属于标点规范问题，不涉及命题。
三问路径：Q1，读者无需停顿 → 定级 Neutral。
维度备注：省略号格式归入Locale维度。",Neutral,"原文命题清单：①请求用户等待。译文表现判定：""请稍候…""准确对应原文""Please wait…""的祈使语气与等待指令，命题内容完整传达，无增译、漏译或扭曲。三问路径：Q1 读过去完全无需停顿、无感知异样，直接定级 Neutral。结论：Neutral。",,ok
S175,PILOT-015,UI-002,UI文本,Low,B,Locale Conventions,Minor,“请稍候…”采用单省略号（U+2026）即三点形式。GB/T 15834-2011《标点符号用法》规定中文省略号为六点、占两个字位，三点为英文省略号形式，不属于规范中文省略号（依据：国家标准全文公开系统 openstd.samr.gov.cn 检索信息及权威解读转述）。三点形式在中文UI与即时通讯文本中广泛使用，属行业惯例但无国标依据。三问路径：Q1判定，读者可感知标点差异但无需停顿辨析，理解不受影响；Q2不适用。结论：Minor，格式偏离中文标准。,Minor,格式元素核查：译文省略号使用了三点形式（U+2026 …）。偏离说明：根据 GB/T 15834-2011《标点符号用法》4.11.3.1，中文省略号应为六点、占两个字位（……），三点为英文省略号形式，不符合简体中文本地化排版规范。三问路径：Q1 判定，读者可感知标点形态与标准中文习惯存在差异，但不影响语义理解，无需停顿辨析；Q2 不适用。结论：Minor，标点格式瑕疵。,,ok
S176,PILOT-015,UI-002,UI文本,Low,B,Audience Appropriateness,Neutral,请稍候是中文UI与服务场景中Please wait的标准表达，如银行排队、软件加载、餐厅等位等场景通用，受众完全适应。三问路径：Q1判定，读者无需停顿、无感知异样，直接定级Neutral。结论：Neutral，无Audience问题。,Neutral,"适配性核查：译文""请稍候…""为中文软件界面加载、等待状态的标准通用表达，语域正式且礼貌，完全符合中文用户阅读习惯。语域/文化偏离说明：该表达在各类中文互联网产品（如微信、支付宝、淘宝等）中高频出现（行业观察），不存在口语化、游戏化或过度营销等语域偏离问题。三问路径：Q1判定，目标受众阅读时无需停顿，理解即时完成；Q2不适用。维度交叉备注：无术语或格式问题涉及。结论：Neutral，内容在目标文化语境下自然恰当，无理解或接受障碍。",,ok
S177,PILOT-015,UI-002,UI文本,Low,C,Terminology,Neutral,术语核查：本条为界面状态提示语。Please wait为通用界面状态提示，非专有术语或品牌名；译为请稍候，为标准界面译法。替换测试：用户能理解等待状态，无理解障碍。三问路径：Q1判定，读者读过去无需停顿、无感知异样，直接定级Neutral。结论：Neutral，无术语问题。类型标注：无术语问题。,Neutral,术语核查：原文 'Please wait' 为通用 UI 交互提示语，非专有名词或行业术语。译文 '请稍候' 是中文软件界面中表示等待状态的标准惯用译法，符合本地化惯例。术语一致性：单条译文内无重复术语，不存在一致性问题。语义边界：译法准确对应原文语义，未发生缩小或扩大。三问路径：Q1 判定为无需停顿，用户阅读流畅无感知异样，直接定级 Neutral。结论：无术语问题。类型标注：无术语问题。,,ok
S178,PILOT-015,UI-002,UI文本,Low,C,Accuracy,Neutral,"原文核心命题完整：请用户等待加载。""请稍候""准确对应""Please wait""。省略号格式属于标点规范问题，不涉及命题。
三问路径：Q1，读者无需停顿 → 定级 Neutral。
维度备注：省略号格式归入Locale维度。",Neutral,"原文命题清单：①请求用户等待（系统处理中状态提示）。译文表现判定：""请稍候…""准确对应原文""Please wait…""的语义与语用功能，完整传达等待指令，无遗漏、增添或扭曲。增译类型标注：不涉及增译。三问路径：Q1 读过去完全无需停顿、无感知异样，直接定级 Neutral。维度交叉备注：不涉及术语问题。结论：Neutral。",,ok
S179,PILOT-015,UI-002,UI文本,Low,C,Locale Conventions,Minor,“请稍候…”采用单省略号（U+2026）即三点形式。GB/T 15834-2011《标点符号用法》规定中文省略号为六点、占两个字位，三点为英文省略号形式，不属于规范中文省略号（依据：国家标准全文公开系统 openstd.samr.gov.cn 检索信息及权威解读转述）。三点形式在中文UI与即时通讯文本中广泛使用，属行业惯例但无国标依据。三问路径：Q1判定，读者可感知标点差异但无需停顿辨析，理解不受影响；Q2不适用。结论：Minor，格式偏离中文标准。,Minor,格式元素核查：译文省略号使用了三点形式（U+2026 …）。偏离说明：根据 GB/T 15834-2011《标点符号用法》第 4.11.3.1 条，中文省略号应为六个小圆点占两个字位（……），三点形式为英文省略号，不符合简体中文排版规范。三问路径：Q1 判定，读者可感知标点形式与标准中文习惯不符，但语义理解无障碍，无需停顿辨析；Q2 不适用。结论：Minor，标点格式瑕疵。,,ok
S180,PILOT-015,UI-002,UI文本,Low,C,Audience Appropriateness,Neutral,请稍候是中文UI与服务场景中Please wait的标准表达，如银行排队、软件加载、餐厅等位等场景通用，受众完全适应。三问路径：Q1判定，读者无需停顿、无感知异样，直接定级Neutral。结论：Neutral，无Audience问题。,Neutral,"适配性核查：译文""请稍候…""为中文软件界面加载、等待状态的标准通用表达，语域正式且礼貌，完全符合中文用户对产品UI文本的认知习惯。语域/文化偏离说明：该表达在各类中文互联网产品与系统提示中高频出现，无任何文化隐喻风险或理解障碍。三问路径：Q1判定，目标受众阅读时无需停顿，理解即时完成；Q2不适用。维度交叉备注：不涉及术语规范或其他维度冲突。结论：Neutral，内容在目标文化语境下自然恰当，无适配问题。",,ok
